"","playerId","nameFull","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"1014",20070093,"Garrett Wolfe","RB",67,185,22.7095890410959,4.4,35.5,22,4.08,116,6.69,3,93
"1015",20070238,"Abraham Wright","LB",75,245,22.5479452054795,4.91,31,24,4.46,111,7.2,7,238
"1016",20070111,"Dwayne Wright","FB",71,228,23.9205479452055,4.69,34,14,4.43,115,7.23,4,111
"1017",20070053,"Eric Wright","DB",70,200,21.7753424657534,4.37,36.5,16,4.23,123,6.93,2,53
"1018",20070239,"C.J. Ah You","DE",76,265,24.8246575342466,4.73,36.5,26,4.4,108,7.06,7,239
"1019",20080015,"Branden Albert","OT",77,314,23.4904109589041,5.21,26,23,4.78,111,7.97,1,15
"1020",20080092,"Cliff Avril","DE",75,260,22.0657534246575,4.63,32.5,27,4.51,117,6.9,3,92
"1021",20080029,"Kentwan Balmer","DE",77,317,21.5452054794521,5.31,29,33,4.82,103,7.65,1,29
"1022",20080173,"Dominique Barber","S",72,210,21.7479452054795,4.7,34,23,4.34,117,7.08,6,173
"1023",20080141,"Gary Barnidge","TE",78,250,22.6082191780822,4.64,31,22,4.23,117,6.92,5,141
"1024",20080220,"Josh Barrett","S",74,225,23.441095890411,4.36,31.5,17,4.27,121,7.07,7,220
"1025",20080219,"Demetress Bell","OT",77,311,23.9972602739726,5.31,26.5,9,4.65,109,7.65,7,219
"1026",20080070,"Earl Bennett","WR",72,206,21.1095890410959,4.52,26,15,4.22,110,7.15,3,70
"1027",20080061,"Martellus Bennett","TE",78,275,21.1452054794521,4.75,34,18,4.53,118,7.64,2,61
"1029",20080154,"Kroy Biermann","DE",75,255,22.6356164383562,4.87,31.5,29,4.56,112,7.08,5,154
"1032",20080147,"Alvin Bowen","LB",73,222,24.3561643835616,4.9,34,15,4.3,119,7.21,5,147
"1033",20080142,"Zackary Bowman","DB",73,196,23.4520547945205,4.44,30.5,18,4.21,122,7.1,5,142
"1034",20080238,"Cory Boyd","RB",73,213,22.7369863013699,4.56,33.5,25,4.24,118,6.97,7,238
"1036",20080026,"Duane Brown","OT",76,305,22.6712328767123,5.09,27.5,24,4.52,105,7.58,1,26
"1037",20080121,"Red Bryant","DT",76,323,24.0383561643836,5.06,28,20,4.64,111,7.75,4,121
"1038",20080128,"Keenan Burton","WR",72,206,23.5068493150685,4.48,38.5,10,4.2,125,6.77,4,128
"1039",20080050,"Calais Campbell","DE",80,300,21.6657534246575,5.11,29.5,16,4.69,111,7.45,2,50
"1040",20080038,"John Carlson","TE",77,248,23.972602739726,4.89,30.5,20,4.28,113,7.12,2,38
"1042",20080017,"Gosder Cherilus","OT",79,316,23.8438356164384,5.19,23,24,4.82,102,7.6,1,17
"1043",20080234,"Corey Clark","OT",77,325,23.8630136986301,5.35,23,23,4.68,106,7.47,7,234
"1046",20080112,"Anthony Collins","OT",77,315,22.4958904109589,5.59,22.5,26,4.87,97,7.71,4,112
"1047",20080099,"Oniel Cousins","OT",76,315,23.841095890411,5.18,24.5,23,4.8,107,7.9,3,99
"1048",20080078,"Shawn Crable","LB",77,250,23.3479452054795,4.62,28,29,4.55,111,7.29,3,78
"1049",20080088,"Bruce Davis","LB",75,250,22.6630136986301,4.83,29,19,4.47,109,7.34,3,88
"1050",20080158,"Kellen Davis","TE",79,265,22.5561643835616,4.59,28,22,4.38,118,7.25,5,158
"1053",20080007,"Sedrick Ellis","DT",73,307,22.813698630137,5.31,26.5,34,4.73,105,7.78,1,7
"1054",20080146,"Jerome Felton","FB",72,248,21.8301369863014,4.8,32.5,30,4.46,110,7.2,5,146
"1056",20080132,"Derek Fine","TE",75,247,24.6904109589041,4.85,29,24,4.19,115,6.8,4,132
"1057",20080091,"Jermichael Finley","TE",77,247,21.1013698630137,4.86,27.5,20,4.38,117,7.15,3,91
"1058",20080212,"Wilrey Fontenot","DB",70,169,23.5479452054795,4.48,34,18,4.26,128,7.29,7,212
"1059",20080044,"Matt Forte","RB",74,218,22.3917808219178,4.44,33,23,4.23,118,6.84,2,44
"1060",20080205,"Pierre Garcon","WR",72,211,21.7315068493151,4.44,36.5,20,4.19,125,6.9,6,205
"1063",20080006,"Vernon Gholston","LB",75,260,21.9068493150685,4.68,35.5,37,4.4,125,7.12,1,6
"1064",20080150,"Breno Giacomini","OT",79,320,22.5945205479452,5.24,22.5,23,4.63,108,7.56,5,150
"1065",20080184,"Mike Gibson","OG",76,305,22.4520547945205,5.3,27,31,4.64,110,7.21,6,184
"1066",20080067,"Charles Godfrey","S",71,210,22.4602739726027,4.48,32.5,14,4.4,121,7.28,3,67
"1067",20080165,"Jonathan Goff","LB",74,241,22.386301369863,4.73,31.5,28,4.26,118,6.86,5,165
"1068",20080214,"Larry Grant","LB",73,251,23.2054794520548,4.79,31.5,20,4.22,113,6.77,7,214
"1070",20080065,"John Greco","OG",76,318,23.1068493150685,5.35,26,30,4.82,108,8.03,3,65
"1072",20080052,"Quentin Groves","LB",75,265,23.8246575342466,4.56,29.5,30,4.42,120,7.31,2,52
"1074",20080133,"David Hale","OG",78,315,25.1671232876712,5.3,26,25,4.75,100,7.69,4,133
"1075",20080041,"James Hardy","WR",77,220,22.3534246575342,4.53,31.5,18,4.2,125,6.84,2,41
"1076",20080008,"Derrick Harvey","DE",77,268,21.4767123287671,4.89,28.5,31,4.36,113,7.27,1,8
"1077",20080181,"Nick Hayden","DT",76,303,22.2383561643836,5.18,27,34,4.54,108,7.55,6,181
"1078",20080175,"Geno Hayes","LB",73,226,20.7260273972603,4.67,26.5,22,4.48,116,7.22,6,175
"1082",20080069,"Jacob Hester","FB",71,225,22.9835616438356,4.62,27.5,23,4.24,111,6.85,3,69
"1083",20080249,"Chris Horton","S",73,221,23.3397260273973,4.6,28.5,14,4.35,109,7.34,7,249
"1084",20080188,"Mike Humpal","LB",75,240,23.2027397260274,4.83,31,20,4.25,119,7.07,6,188
"1085",20080116,"Kenny Iwebema","DE",76,280,23.2328767123288,5.01,29,26,4.75,109,7.62,4,116
"1086",20080068,"Chevis Jackson","DB",71,194,22.3890410958904,4.65,36,13,4.15,125,6.96,3,68
"1087",20080028,"Lawrence Jackson","DE",76,278,22.6712328767123,4.87,31,31,4.4,108,7.08,1,28
"1088",20080025,"Mike Jenkins","DB",70,197,23.1123287671233,4.43,34,18,4.4,117,7.21,1,25
"1089",20080193,"Jaymar Johnson","WR",72,183,23.8109589041096,4.53,32,14,4.18,118,6.75,6,193
"1090",20080160,"Josh Johnson","QB",75,219,21.9643835616438,4.53,33.5,16,4.42,110,7.56,5,160
"1091",20080224,"Steve Johnson","WR",74,207,21.7780821917808,4.59,32.5,16,4.26,121,7.07,7,224
"1092",20080054,"Jason Jones","DE",77,278,21.9424657534247,4.8,25.5,18,4.32,123,7.29,2,54
"1093",20080201,"Steve Justice","C",75,293,23.9342465753425,5.27,21,23,4.58,98,7.4,6,201
"1095",20080134,"Stanford Keglar","LB",74,250,22.827397260274,4.63,34,29,3.98,126,6.7,4,134
"1096",20080123,"Bryan Kehl","LB",74,243,23.8767123287671,4.69,34,26,4.23,119,6.88,4,123
"1097",20080030,"Dustin Keller","TE",74,255,23.6,4.57,38,26,4.14,131,6.88,1,30
"1099",20080101,"Justin King","DB",71,197,20.9753424657534,4.38,34,14,4.31,127,7.14,4,101
"1100",20080066,"Kendall Langford","DE",78,299,22.2602739726027,5.01,27,24,4.69,114,7.72,3,66
"1101",20080183,"Spencer Larsen","FB",74,245,24.1616438356164,4.91,28.5,27,4.55,113,7.68,6,183
"1102",20080047,"Trevor Laws","DT",73,304,22.8821917808219,5.12,30.5,35,4.49,103,7.37,2,47
"1103",20080060,"Patrick Lee","DB",72,200,24.1972602739726,4.45,31,15,4.3,120,7.07,2,60
"1104",20080037,"Curtis Lofton","LB",73,245,21.8958904109589,4.85,24.5,23,4.56,105,7.69,2,37
"1105",20080001,"Jake Long","OT",79,322,22.9808219178082,5.26,27.5,37,4.73,102,7.44,1,1
"1106",20080113,"Dwight Lowery","S",71,212,22.2712328767123,4.69,33.5,16,4.38,116,7.31,4,113
"1107",20080095,"Mario Manningham","WR",72,185,21.9369863013699,4.62,32,16,4.27,117,7.34,3,95
"1110",20080109,"Mike McGlynn","C",76,325,23.1506849315068,5.41,23,30,4.72,101,7.58,4,109
"1111",20080011,"Leodis McKelvin","DB",70,185,22.6657534246575,4.4,33.5,17,4.1,121,7.06,1,11
"1112",20080079,"Antwaun Molden","DB",73,198,23.2712328767123,4.44,37.5,23,4.14,129,6.85,3,79
"1113",20080248,"Marcus Monk","WR",76,212,22.0164383561644,4.61,34.5,9,4.3,119,7.08,7,248
"1114",20080115,"Dre Moore","DT",76,305,22.8958904109589,4.93,28,31,4.55,105,7.73,4,115
"1117",20080082,"DaJuan Morgan","S",72,203,22.5287671232877,4.54,33,21,4.41,119,7.12,3,82
"1118",20080110,"Shawn Murphy","OG",76,295,25.3753424657534,5.4,21.5,29,4.89,100,7.74,4,110
"1119",20080164,"Carl Nicks","OG",77,349,22.9671232876712,5.26,25.5,31,4.68,109,7.91,5,164
"1120",20080151,"Frank Okam","DT",77,350,22.5424657534247,5.36,23,32,4.95,104,8.07,5,151
"1123",20080176,"Jalen Parmele","RB",71,225,22.3369863013699,4.55,34,19,4.29,125,6.96,6,176
"1124",20080031,"Kenny Phillips","S",74,217,21.4356164383562,4.52,32.5,19,4.27,121,6.97,1,31
"1125",20080059,"Mike Pollak","OG",75,300,23.2054794520548,5.05,25,29,4.47,110,7.49,2,59
"1127",20080040,"Tracy Porter","DB",71,200,21.7232876712329,4.49,34,18,4.07,123,7.2,2,40
"1128",20080148,"Carlton Powell","DT",75,312,22.7150684931507,5.13,22.5,23,4.87,108,7.78,5,148
"1129",20080039,"Chilo Rachal","OG",77,323,22.1315068493151,5.26,25.5,28,5.14,108,8.01,2,39
"1132",20080055,"Ray Rice","RB",68,212,21.2739726027397,4.46,31.5,23,4.2,119,6.65,2,55
"1133",20080236,"Jamey Richard","C",77,295,23.5616438356164,5.27,26.5,22,4.69,107,7.58,7,236
"1134",20080170,"Barry Richardson","OT",78,319,21.9643835616438,5.49,25.5,24,5.16,100,8,6,170
"1135",20080096,"Chad Rinehart","OG",77,321,22.9945205479452,5.51,28.5,26,4.56,106,7.84,3,96
"1137",20080016,"Dominique Rodgers-Cromartie","DB",74,203,22.0684931506849,4.36,38.5,17,4.17,131,6.74,1,16
"1138",20080042,"Eddie Royal","WR",70,190,21.9479452054795,4.46,36,24,4.34,124,7.07,2,42
"1139",20080190,"Ahtyba Rubin","DT",74,310,21.7698630136986,5.26,28,35,5,106,8.05,6,190
"1140",20080196,"Tom Santi","TE",75,250,22.441095890411,4.81,36,14,4.27,121,7.08,6,196
"1141",20080125,"Arman Shields","WR",73,195,22.8109589041096,4.4,37.5,19,3.96,128,6.67,4,125
"1142",20080080,"Bryan Smith","DE",74,250,24.4246575342466,4.76,32.5,17,4.4,120,7.22,3,80
"1144",20080106,"Marcus Smith","WR",73,220,23.3041095890411,4.59,26.5,20,4.42,111,7.1,4,106
"1146",20080085,"Craig Stevens","TE",75,263,23.6657534246575,4.67,27.5,27,4.31,114,7.07,3,85
"1148",20080013,"Jonathan Stewart","RB",70,240,21.1150684931507,4.48,36.5,28,4.53,128,7.44,1,13
"1150",20080187,"John Sullivan","C",76,310,22.7315068493151,5.4,30,21,4.55,103,7.62,6,187
"1151",20080020,"Aqib Talib","DB",73,205,22.213698630137,4.5,38,10,4.22,131,6.82,1,20
"1152",20080127,"Jacob Tamme","TE",75,230,23.1315068493151,4.61,30,18,4.27,109,6.99,4,127
"1153",20080195,"Donald Thomas","OG",76,306,22.6,5.08,24.5,28,4.78,100,7.45,6,195
"1154",20080102,"Jeremy Thompson","DE",76,260,22.5616438356164,4.77,32,25,4.23,117,6.97,4,102
"1155",20080124,"Justin Tryon","DB",69,180,23.9260273972603,4.54,32.5,21,4.28,119,7.41,4,124
"1156",20080246,"Mario Urrutia","WR",78,232,22.2849315068493,4.63,30,16,4.44,115,7.07,7,246
"1157",20080107,"Cody Wallace","C",76,296,23.4301369863014,5.32,30.5,26,4.55,113,7.45,4,107
"1159",20080062,"Terrence Wheatley","DB",69,185,22.9917808219178,4.43,36.5,17,4.17,128,6.74,2,62
"1160",20080093,"Philip Wheeler","LB",74,245,23.386301369863,4.82,31,24,4.29,118,7.11,3,93
"1161",20080014,"Chris Williams","OL",78,326,22.6821917808219,5.15,25,21,4.85,103,7.95,1,14
"1162",20080083,"Jeremy Zuttah","OG",76,300,21.9178082191781,5.07,26.5,35,4.54,107,7.59,3,83
"1163",20090086,"Asher Allen","DB",69,194,21.2712328767123,4.48,35,22,4.3,115,6.93,3,86
"1164",20090118,"Stanley Arnoux","LB",72,232,22.641095890411,4.56,31.5,19,4.39,121,7.22,4,118
"1165",20090018,"Robert Ayers","DE",75,275,23.6493150684932,4.77,29.5,18,4.51,102,7.56,1,18
"1167",20090046,"Connor Barwin","DE",76,255,22.5424657534247,4.59,40.5,21,4.18,128,6.87,2,46
"1168",20090060,"Will Beatty","OT",78,319,24.1643835616438,5.06,33.5,27,4.77,107,7.62,2,60
"1172",20090040,"Ron Brace","DT",75,330,22.3671232876712,5.48,28,32,4.73,99,8.15,2,40
"1173",20090075,"Robert Brewster","OT",76,320,22.7534246575342,5.29,30.5,23,4.75,98,7.68,3,75
"1175",20090150,"Jasper Brinkley","LB",73,252,23.8027397260274,4.67,35.5,26,4.32,114,7.03,5,150
"1176",20090039,"Eben Britton","OT",78,308,21.5452054794521,5.14,28.5,24,4.91,100,7.87,2,39
"1177",20090129,"Andre Brown","RB",72,227,22.3753424657534,4.37,37,24,4.33,115,7.35,4,129
"1178",20090063,"Cody Brown","DE",75,252,22.4739726027397,4.76,36.5,26,4.4,120,7.1,2,63
"1179",20090043,"Everette Brown","DE",73,263,21.7315068493151,4.65,31.5,26,4.53,114,7.55,2,43
"1180",20090114,"David Bruton","S",74,217,21.772602739726,4.4,41.5,19,4.28,132,6.6,4,114
"1181",20090168,"Joe Burnett","DB",70,184,22.4219178082192,4.58,35.5,22,4.25,118,6.68,5,168
"1182",20090091,"Deon Butler","WR",70,182,23.3205479452055,4.31,34.5,12,4.48,118,7.01,3,91
"1183",20090110,"Victor Butler","LB",74,245,21.7561643835616,4.76,33,24,4.4,113,7.21,4,110
"1185",20090077,"Antoine Caldwell","OG",75,315,23.0328767123288,5.24,28,23,5.04,111,7.96,3,77
"1186",20090152,"James Casey","FB",75,240,24.6054794520548,4.74,36,28,4.48,111,7,5,152
"1187",20090165,"Chris Clemons","S",73,215,23.6246575342466,4.33,37.5,19,4.38,127,7.27,5,165
"1188",20090074,"Glen Coffee","RB",72,209,22,4.5,36,24,4.51,121,7.35,3,74
"1189",20090127,"Austin Collie","WR",72,204,23.4684931506849,4.56,34,17,4.24,120,6.78,4,127
"1191",20090004,"Aaron Curry","LB",74,255,23.0684931506849,4.52,37,25,4.51,124,7.15,1,4
"1192",20090015,"Brian Cushing","LB",75,250,22.2657534246575,4.64,35,30,4.22,120,6.84,1,15
"1194",20090195,"James Davis","RB",71,218,23.3287671232877,4.55,32,17,4.37,109,7.15,6,195
"1195",20090025,"Vontae Davis","DB",71,207,20.9260273972603,4.4,36,25,4.07,125,6.75,1,25
"1196",20090204,"Will Davis","LB",74,257,22.9123287671233,4.84,33,27,4.45,115,7.38,6,204
"1197",20090033,"Louis Delmas","S",71,208,22.0520547945205,4.52,37,12,4.17,126,6.67,2,33
"1198",20090144,"Jarett Dillard","WR",71,190,23.358904109589,4.52,42.5,13,4.41,129,7.1,5,144
"1199",20090149,"Davon Drew","TE",76,260,23.3917808219178,4.78,29.5,17,4.56,113,7.28,5,149
"1201",20090016,"Larry English","LB",74,255,23.2712328767123,4.82,36,24,4.38,107,7.26,1,16
"1204",20090128,"Tony Fiammetta","FB",72,250,22.6904109589041,4.58,34,30,4.49,112,7.31,4,128
"1205",20090066,"Bradley Fletcher","DB",72,200,22.8493150684932,4.47,38.5,20,4.29,122,7.04,3,66
"1206",20090230,"Moise Fokou","LB",73,243,23.6739726027397,4.65,31,12,4.28,121,7.09,7,230
"1208",20090191,"Coye Francies","DB",72,185,22.4575342465753,4.63,36,24,4.24,123,6.81,6,191
"1209",20090154,"Marcus Freeman","LB",73,240,23.3041095890411,4.65,37,30,4.12,113,6.98,5,154
"1210",20090155,"Xavier Fulton","OT",77,301,23.0356164383562,5.01,31,27,4.56,111,7.35,5,155
"1213",20090068,"Jarron Gilbert","DT",77,289,22.5835616438356,4.81,35.5,28,4.56,119,7.7,3,68
"1214",20090111,"Mike Goodson","RB",72,210,21.9397260273973,4.46,39.5,14,4.22,118,6.89,4,111
"1216",20090245,"Courtney Greene","S",72,215,22.4356164383562,4.55,34.5,21,4.16,116,7.35,7,245
"1217",20090065,"Shonn Greene","RB",71,233,23.6931506849315,4.62,37,19,4.4,121,7.1,3,65
"1218",20090255,"Dan Gronkowski","TE",77,255,24.2739726027397,4.79,33,26,4.26,122,6.92,7,255
"1219",20090166,"Michael Hamlin","S",74,213,23.441095890411,4.57,37.5,17,4.42,117,7.14,5,166
"1220",20090147,"Nic Harris","LB",74,232,22.5671232876712,4.86,31.5,15,4.37,109,7.05,5,147
"1221",20090205,"Ra'Shon Harris","DT",77,300,22.6794520547945,4.99,25.5,28,4.87,106,8.18,6,205
"1222",20090007,"Darrius Heyward-Bey","WR",74,210,22.1753424657534,4.25,38.5,16,4.18,126,6.8,1,7
"1223",20090122,"Anthony Hill","TE",78,278,24.3260273972603,4.84,30.5,21,4.56,107,7.31,4,122
"1224",20090115,"Sammie Lee Hill","DT",76,328,22.4767123287671,5.12,28,27,4.97,109,7.89,4,115
"1225",20090197,"Stephen Hodge","LB",72,238,21.7890410958904,4.59,35,22,4.34,115,7.21,6,197
"1227",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1228",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1229",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1230",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1231",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1232",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1233",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1234",20090032,"Evander Hood","DT",75,305,22.2027397260274,4.83,33,34,4.55,108,7.5,1,32
"1235",20090148,"Brandon Hughes","DB",71,185,22.9397260273973,4.4,36.5,8,4.23,128,6.9,5,148
"1236",20090093,"Corvey Irvin","DT",74,295,23.9945205479452,4.96,24.5,24,4.73,97,7.44,3,93
"1240",20090014,"Malcolm Jenkins","S",72,204,21.3616438356164,4.51,33,15,4.08,124,6.59,1,14
"1241",20090250,"Rashad Jennings","RB",73,231,24.0986301369863,4.59,34,29,4.2,120,6.86,7,250
"1243",20090241,"David Johnson","TE",74,260,21.6794520547945,4.73,32.5,21,4.43,113,7.28,7,241
"1246",20090070,"Michael Johnson","DE",79,280,22.227397260274,4.69,38.5,28,4.37,128,7.42,3,70
"1247",20090095,"Rashad Johnson","S",71,204,23.3260273972603,4.49,37,15,4.23,120,7.09,3,95
"1253",20090135,"Troy Kropog","OT",78,295,22.7506849315069,5.3,30,21,4.84,100,7.65,4,135
"1254",20090057,"Paul Kruger","LB",76,270,23.2054794520548,4.83,32.5,24,4.47,108,7.52,2,57
"1255",20090035,"James Laurinaitis","LB",74,248,22.4082191780822,4.76,33,22,4.24,115,6.93,2,35
"1256",20090054,"Phil Loadholt","OT",80,345,23.2739726027397,5.49,29,24,5.06,95,8.18,2,54
"1257",20090106,"Jonathan Luigs","C",76,310,22.7205479452055,5.14,31,26,4.79,99,7.69,4,106
"1258",20090067,"Alex Magee","DT",75,298,22.0082191780822,5.03,29.5,30,4.55,103,7.52,3,67
"1261",20090059,"Sherrod Martin","S",73,200,24.5506849315069,4.43,36,12,3.98,123,6.6,2,59
"1262",20090026,"Clay Matthews","LB",75,255,22.9643835616438,4.62,35.5,23,4.18,121,6.9,1,26
"1263",20090011,"Aaron Maybin","DE",76,237,21.0657534246575,4.78,38,22,4.38,124,7.52,1,11
"1264",20090048,"Darcel McBath","S",73,198,23.5068493150685,4.58,38,14,4.16,119,6.8,2,48
"1265",20090146,"Scott McKillop","LB",74,243,23.158904109589,4.7,35.5,27,4.39,119,7,5,146
"1266",20090130,"Gerald McRath","LB",75,228,22.8739726027397,4.49,34,19,4.35,123,7.24,4,130
"1267",20090162,"Jamon Meredith","OG",77,312,22.972602739726,4.99,28,31,4.82,105,8.01,5,162
"1269",20090081,"Roy Miller","DT",74,318,21.8109589041096,4.95,32,36,4.74,103,8.01,3,81
"1271",20090243,"Marko Mitchell","WR",76,218,24.1397260273973,4.43,32,9,4.33,116,7.04,7,243
"1272",20090008,"Eugene Monroe","OT",77,300,22.0356164383562,5.18,28.5,23,4.78,110,7.86,1,8
"1273",20090119,"D.J. Moore","DB",69,190,22.1095890410959,4.56,39.5,17,4.28,118,7.01,4,119
"1274",20090117,"Kyle Moore","DE",78,263,22.5150684931507,4.81,30.5,22,4.47,105,7.4,4,117
"1275",20090055,"William Moore","S",72,221,23.9534246575342,4.56,37,16,4.26,123,6.81,2,55
"1276",20090012,"Knowshon Moreno","RB",71,220,21.7917808219178,4.5,35.5,25,4.27,115,6.84,1,12
"1277",20090248,"Cameron Morrah","TE",75,251,22.1205479452055,4.65,32.5,24,4.36,115,6.99,7,248
"1278",20090216,"Captain Munnerlyn","DB",69,195,21.0547945205479,4.51,37.5,19,4.2,121,7.15,7,216
"1279",20090228,"Lydon Murtha","OT",79,330,23.4630136986301,4.82,35,25,4.34,110,7.06,7,228
"1280",20090121,"Shawn Nelson","TE",77,273,23.5698630136986,4.52,33,19,4.46,115,6.96,4,121
"1281",20090223,"Troy Nolan","DB",74,202,22.6465753424658,4.63,31.5,12,4.3,117,7.06,7,223
"1282",20090211,"Chris Ogbonnaya","RB",72,225,22.9890410958904,4.57,35,19,4.29,111,6.85,7,211
"1283",20090023,"Michael Oher","OT",76,315,22.9260273972603,5.34,30.5,21,4.6,103,7.81,1,23
"1284",20090132,"Seth Olsen","OG",77,305,23.3698630136986,5.23,24.5,23,4.7,90,7.59,4,132
"1285",20090090,"Christopher Owens","DB",69,180,22.413698630137,4.44,34.5,14,4.16,110,6.93,3,90
"1286",20090185,"Cedric Peerman","RB",70,212,22.5561643835616,4.34,40,27,4.29,117,6.99,6,185
"1287",20090020,"Brandon Pettigrew","TE",77,278,24.1835616438356,4.8,33,22,4.37,118,7.12,1,20
"1288",20090208,"John Phillips","TE",77,251,21.8876712328767,4.78,33.5,20,4.27,112,6.84,6,208
"1290",20090092,"Jerraud Powers","DB",70,193,21.7835616438356,4.51,36.5,15,4.08,122,7.09,3,92
"1291",20090112,"Glover Quin","DB",72,207,23.2904109589041,4.5,38,22,4.43,119,7.39,4,112
"1292",20090064,"Richard Quinn","TE",76,264,22.6493150684932,4.88,32.5,24,4.62,119,7.5,2,64
"1293",20090009,"B.J. Raji","DT",74,337,22.8054794520548,5.12,32,33,4.69,103,7.9,1,9
"1294",20090156,"Garrett Reynolds","OT",79,310,21.8328767123288,5.4,22,19,4.88,94,7.87,5,156
"1295",20090173,"Javon Ringer","RB",69,213,22.241095890411,4.55,34,23,4.11,115,6.87,5,173
"1297",20090231,"Jamarca Sanford","S",70,200,23.6767123287671,4.5,33.5,29,4.2,116,7.02,7,231
"1299",20090209,"Bernard Scott","RB",70,195,25.2219178082192,4.44,36,21,4.08,125,6.82,6,209
"1300",20090103,"Darell Scott","DT",75,317,23.1287671232877,4.92,30.5,29,4.84,107,8.28,4,103
"1301",20090071,"Matt Shaughnessy","DE",77,285,22.6027397260274,4.86,30.5,24,4.88,112,7.68,3,71
"1303",20090226,"A.Q. Shipley","C",73,307,22.9424657534247,5.19,31,33,4.4,100,7.46,7,226
"1304",20090125,"Lawrence Sidbury","DE",75,269,23.2301369863014,4.53,35,28,4.43,120,7.46,4,125
"1305",20090037,"Alphonso Smith","DB",69,190,23.5287671232877,4.47,34,13,4.38,125,7.09,2,37
"1306",20090143,"DeAngelo Smith","S",71,200,22.7890410958904,4.5,31.5,17,4.35,109,7.27,5,143
"1307",20090002,"Jason Smith","OT",77,310,23.0027397260274,5.09,24,33,4.69,96,7.53,1,2
"1308",20090061,"Sean Smith","DB",75,220,21.7972602739726,4.5,34,10,4.15,119,6.92,2,61
"1310",20090233,"Sammie Stroughter","WR",70,189,23.3232876712329,4.54,30,13,4.28,110,7.03,7,233
"1311",20090199,"Stryker Sulak","DE",76,240,22.8712328767123,4.63,31,22,4.58,113,7.31,6,199
"1312",20090219,"Curtis Taylor","S",74,212,23.8,4.64,37.5,13,4.23,129,7.25,7,219
"1313",20090136,"Terrance Taylor","DT",72,319,22.9643835616438,5.22,30,37,5.06,104,7.78,4,136
"1314",20090179,"Morgan Trent","DB",73,187,23.3780821917808,4.5,38,23,4.01,127,7.05,6,179
"1315",20090159,"Fenuki Tupou","OT",77,323,23.9972602739726,5.4,25.5,24,5.02,94,8.33,5,159
"1316",20090187,"Brandon Underwood","S",73,190,22.8520547945205,4.5,36.5,16,4.2,125,7,6,187
"1317",20090253,"Tiquan Underwood","WR",73,183,22.2,4.31,41.5,7,4.11,129,6.62,7,253
"1318",20090049,"Max Unger","C",77,305,23.0465753424658,5.26,24.5,22,4.5,93,7.39,2,49
"1319",20090079,"Kraig Urbik","OG",78,327,23.6027397260274,5.37,24,29,4.89,94,7.87,3,79
"1321",20090116,"Chip Vaughn","S",74,221,23.5123287671233,4.42,37,21,4.12,125,7.03,4,116
"1322",20090052,"David Veikune","DE",74,264,23.3835616438356,4.79,33,35,4.46,110,7.2,2,52
"1324",20090084,"Mike Wallace","WR",72,200,22.7479452054795,4.28,40,14,4.27,129,6.9,3,84
